protein1 protein2 experimental database textmining combined_score
1028307.EAE_12635 1028307.EAE_11835 178 0 0 177
1028307.EAE_12635 1028307.EAE_12595 224 0 0 224
1028307.EAE_12635 1028307.EAE_07060 215 0 0 215
1028307.EAE_12635 1028307.EAE_17245 201 194 86 359
1028307.EAE_12635 1028307.EAE_24590 215 0 0 215
1028307.EAE_12635 1028307.EAE_14455 43 191 0 192
1028307.EAE_12635 1028307.EAE_12630 265 0 94 305
1028307.EAE_12635 1028307.EAE_24410 287 661 0 747
1028307.EAE_12635 1028307.EAE_18185 258 0 0 258
1028307.EAE_12635 1028307.EAE_04360 215 0 0 215
1028307.EAE_12635 1028307.EAE_15305 197 0 0 197
1028307.EAE_12635 1028307.EAE_04940 197 0 0 197
1028307.EAE_12635 1028307.EAE_00910 287 0 0 286
1028307.EAE_12635 1028307.EAE_04515 270 0 0 270
1028307.EAE_12635 1028307.EAE_09290 189 0 0 189
1028307.EAE_12635 1028307.EAE_24425 287 659 0 746
1028307.EAE_12635 1028307.EAE_13870 215 0 0 215
1028307.EAE_12635 1028307.EAE_17120 178 0 0 177
1028307.EAE_12635 1028307.EAE_09360 168 0 0 167
1028307.EAE_12635 1028307.EAE_12645 255 0 135 328
1028307.EAE_12635 1028307.EAE_11840 43 191 0 192
1028307.EAE_12635 1028307.EAE_12730 253 0 0 252
1028307.EAE_12635 1028307.EAE_20590 262 537 0 643
1028307.EAE_12635 1028307.EAE_12800 199 0 0 199
1028307.EAE_12635 1028307.EAE_04950 193 0 0 193
1028307.EAE_12635 1028307.EAE_01965 254 0 0 254
1028307.EAE_12635 1028307.EAE_04920 178 0 0 177
1028307.EAE_12635 1028307.EAE_04850 197 0 0 197
1028307.EAE_12635 1028307.EAE_00930 193 0 0 193
1028307.EAE_12635 1028307.EAE_15950 233 0 0 232
1028307.EAE_12635 1028307.EAE_24175 204 0 0 204
1028307.EAE_12635 1028307.EAE_11220 215 0 0 215
1028307.EAE_12635 1028307.EAE_14435 193 0 0 193
1028307.EAE_12635 1028307.EAE_06380 215 0 0 215
1028307.EAE_12635 1028307.EAE_15235 178 0 0 177
1028307.EAE_12635 1028307.EAE_18255 255 0 109 307
1028307.EAE_12635 1028307.EAE_04365 279 0 0 279
1028307.EAE_12635 1028307.EAE_24335 233 0 0 232
1028307.EAE_12635 1028307.EAE_16370 255 0 109 307
1028307.EAE_12635 1028307.EAE_24415 287 662 0 748
1028307.EAE_12635 1028307.EAE_09455 215 0 0 215
1028307.EAE_12635 1028307.EAE_01865 215 0 0 215
1028307.EAE_12635 1028307.EAE_05320 233 0 0 232
1028307.EAE_12635 1028307.EAE_02010 178 0 0 177
1028307.EAE_12635 1028307.EAE_16355 215 0 0 215
1028307.EAE_12635 1028307.EAE_24370 287 650 0 739
1028307.EAE_12635 1028307.EAE_07995 43 191 0 192
1028307.EAE_12635 1028307.EAE_03295 224 0 0 224
1028307.EAE_12635 1028307.EAE_16565 258 0 0 258
1028307.EAE_12635 1028307.EAE_20675 224 0 0 224
1028307.EAE_12635 1028307.EAE_11300 265 0 0 265
1028307.EAE_12635 1028307.EAE_11690 239 0 0 238
1028307.EAE_12635 1028307.EAE_15090 289 0 0 288
1028307.EAE_12635 1028307.EAE_05615 265 0 94 305
1028307.EAE_12635 1028307.EAE_15430 197 0 0 197
1028307.EAE_12635 1028307.EAE_24405 287 664 0 750
1028307.EAE_12635 1028307.EAE_02180 168 0 231 332
1028307.EAE_12635 1028307.EAE_22025 178 0 0 177
1028307.EAE_12635 1028307.EAE_14050 233 0 0 232
1028307.EAE_12635 1028307.EAE_05625 199 0 0 199
1028307.EAE_12635 1028307.EAE_16385 255 0 90 293
1028307.EAE_12635 1028307.EAE_00785 273 0 97 315
1028307.EAE_12635 1028307.EAE_01095 215 0 0 215
1028307.EAE_12635 1028307.EAE_24430 287 663 0 749
1028307.EAE_12635 1028307.EAE_11870 201 194 86 359
1028307.EAE_12635 1028307.EAE_10735 195 0 0 195
1028307.EAE_12635 1028307.EAE_04825 266 0 0 266
1028307.EAE_12635 1028307.EAE_04910 197 0 0 197
1028307.EAE_12635 1028307.EAE_16340 178 0 0 177
1028307.EAE_12635 1028307.EAE_21145 195 0 0 195
1028307.EAE_12635 1028307.EAE_07180 184 0 0 183
1028307.EAE_12635 1028307.EAE_05645 255 0 90 293
1028307.EAE_12635 1028307.EAE_21270 266 0 183 374
1028307.EAE_12635 1028307.EAE_13130 189 0 0 189
1028307.EAE_12635 1028307.EAE_01265 178 0 0 177
1028307.EAE_12635 1028307.EAE_00990 168 0 0 167
1028307.EAE_12635 1028307.EAE_09370 201 194 86 359
1028307.EAE_12635 1028307.EAE_04095 215 0 0 215
1028307.EAE_12635 1028307.EAE_11760 197 0 0 197
1028307.EAE_12635 1028307.EAE_05660 255 0 90 293
1028307.EAE_12640 1028307.EAE_19380 0 262 0 262
1028307.EAE_12640 1028307.EAE_00830 258 0 0 258
1028307.EAE_12640 1028307.EAE_11390 108 590 0 618
1028307.EAE_12640 1028307.EAE_24620 199 0 0 199
1028307.EAE_12640 1028307.EAE_15915 199 0 0 199
1028307.EAE_12640 1028307.EAE_13410 199 0 0 199
1028307.EAE_12640 1028307.EAE_02885 272 687 682 921
1028307.EAE_12640 1028307.EAE_10380 199 0 0 199
1028307.EAE_12640 1028307.EAE_05810 108 590 0 618
1028307.EAE_12640 1028307.EAE_07665 108 590 0 618
1028307.EAE_12640 1028307.EAE_22100 199 0 0 199
1028307.EAE_12640 1028307.EAE_02890 273 756 246 854
1028307.EAE_12640 1028307.EAE_16275 199 0 0 199
1028307.EAE_12640 1028307.EAE_17015 199 0 0 199
1028307.EAE_12645 1028307.EAE_12685 0 139 92 184
1028307.EAE_12645 1028307.EAE_12635 255 0 135 328
1028307.EAE_12645 1028307.EAE_00830 190 0 0 190
1028307.EAE_12645 1028307.EAE_13615 0 0 287 286
1028307.EAE_12645 1028307.EAE_05600 255 0 90 293
1028307.EAE_12645 1028307.EAE_13895 190 0 0 190
1028307.EAE_12645 1028307.EAE_05595 255 0 90 293
1028307.EAE_12645 1028307.EAE_18255 0 139 92 184
1028307.EAE_12645 1028307.EAE_16380 255 0 90 293
1028307.EAE_12645 1028307.EAE_16370 0 139 92 184
1028307.EAE_12650 1028307.EAE_13615 0 0 287 286
1028307.EAE_12650 1028307.EAE_12685 0 139 92 184
1028307.EAE_12650 1028307.EAE_12635 255 0 90 293
1028307.EAE_12650 1028307.EAE_00830 190 0 0 190
1028307.EAE_12650 1028307.EAE_18255 0 139 92 184
1028307.EAE_12650 1028307.EAE_16380 255 0 90 293
1028307.EAE_12650 1028307.EAE_05595 255 0 90 293
1028307.EAE_12650 1028307.EAE_16370 0 139 92 184
1028307.EAE_12650 1028307.EAE_13895 190 0 0 190
1028307.EAE_12650 1028307.EAE_05600 255 0 90 293
1028307.EAE_12660 1028307.EAE_02475 193 485 92 589
1028307.EAE_12660 1028307.EAE_15410 229 444 81 571
1028307.EAE_12660 1028307.EAE_23590 229 444 83 572
1028307.EAE_12660 1028307.EAE_09975 229 444 81 571
1028307.EAE_12660 1028307.EAE_16500 107 0 126 186
1028307.EAE_12660 1028307.EAE_15400 193 485 92 589
1028307.EAE_12660 1028307.EAE_16490 107 0 126 186
1028307.EAE_12660 1028307.EAE_16625 229 444 125 592
1028307.EAE_12660 1028307.EAE_20350 229 444 81 571
1028307.EAE_12660 1028307.EAE_06725 229 444 125 592
1028307.EAE_12660 1028307.EAE_14560 229 444 124 591
1028307.EAE_12660 1028307.EAE_04735 229 444 125 592
1028307.EAE_12660 1028307.EAE_10025 229 444 124 591
1028307.EAE_12660 1028307.EAE_09985 193 485 124 604
1028307.EAE_12660 1028307.EAE_23845 193 485 92 589
1028307.EAE_12660 1028307.EAE_15025 289 0 201 407
1028307.EAE_12660 1028307.EAE_06715 193 485 124 604
1028307.EAE_12660 1028307.EAE_03595 288 840 244 906
1028307.EAE_12660 1028307.EAE_12955 229 444 125 592
1028307.EAE_12660 1028307.EAE_20430 193 485 124 604
1028307.EAE_12660 1028307.EAE_12670 107 0 126 186
1028307.EAE_12660 1028307.EAE_15020 471 840 246 930
1028307.EAE_12670 1028307.EAE_12660 107 0 126 186
1028307.EAE_12670 1028307.EAE_15025 107 0 151 209
1028307.EAE_12670 1028307.EAE_16495 107 0 126 186
1028307.EAE_12670 1028307.EAE_15080 239 0 127 307
1028307.EAE_12670 1028307.EAE_05630 239 0 127 307
1028307.EAE_12670 1028307.EAE_12675 239 0 127 307
1028307.EAE_12675 1028307.EAE_16720 115 0 201 262
1028307.EAE_12675 1028307.EAE_16490 239 0 127 307
1028307.EAE_12675 1028307.EAE_04435 0 0 194 194
1028307.EAE_12675 1028307.EAE_16500 239 0 127 307
1028307.EAE_12675 1028307.EAE_12670 239 0 127 307
1028307.EAE_12685 1028307.EAE_12650 0 139 92 184
1028307.EAE_12685 1028307.EAE_20525 0 138 224 302
1028307.EAE_12685 1028307.EAE_12645 0 139 92 184
1028307.EAE_12685 1028307.EAE_16365 0 0 201 201
1028307.EAE_12685 1028307.EAE_05600 255 0 109 307
1028307.EAE_12685 1028307.EAE_16380 255 0 109 307
1028307.EAE_12685 1028307.EAE_24615 0 139 92 184
1028307.EAE_12685 1028307.EAE_12635 255 0 109 307
1028307.EAE_12685 1028307.EAE_05645 0 139 92 184
1028307.EAE_12685 1028307.EAE_21270 0 0 201 201
1028307.EAE_12685 1028307.EAE_05660 0 139 92 184
1028307.EAE_12685 1028307.EAE_05595 255 0 109 307
1028307.EAE_12685 1028307.EAE_16385 0 139 92 184
1028307.EAE_12700 1028307.EAE_19930 0 0 162 161
1028307.EAE_12700 1028307.EAE_15260 71 450 0 467
1028307.EAE_12700 1028307.EAE_16825 0 0 162 161
1028307.EAE_12710 1028307.EAE_12730 0 539 354 689
1028307.EAE_12710 1028307.EAE_20440 210 0 0 210
1028307.EAE_12710 1028307.EAE_12725 96 801 605 922
1028307.EAE_12710 1028307.EAE_11530 267 0 0 267
1028307.EAE_12715 1028307.EAE_12725 89 910 0 914
1028307.EAE_12715 1028307.EAE_12730 279 910 385 956
1028307.EAE_12720 1028307.EAE_12725 983 910 680 999
1028307.EAE_12720 1028307.EAE_05895 289 851 91 895
1028307.EAE_12720 1028307.EAE_07195 112 125 0 189
1028307.EAE_12720 1028307.EAE_07165 98 125 0 177
1028307.EAE_12720 1028307.EAE_17480 983 0 0 983
1028307.EAE_12720 1028307.EAE_12730 987 910 564 999
1028307.EAE_12725 1028307.EAE_12730 987 910 582 999
1028307.EAE_12725 1028307.EAE_12710 96 801 605 922
1028307.EAE_12725 1028307.EAE_19675 43 679 0 679
1028307.EAE_12725 1028307.EAE_19670 43 832 0 832
1028307.EAE_12725 1028307.EAE_24415 268 0 0 268
1028307.EAE_12725 1028307.EAE_24430 275 0 0 275
1028307.EAE_12725 1028307.EAE_24400 268 0 0 268
1028307.EAE_12725 1028307.EAE_20165 43 679 0 679
1028307.EAE_12725 1028307.EAE_12720 983 910 680 999
1028307.EAE_12725 1028307.EAE_24425 275 0 0 275
1028307.EAE_12725 1028307.EAE_04195 243 0 0 242
1028307.EAE_12725 1028307.EAE_04325 0 434 77 455
1028307.EAE_12725 1028307.EAE_14970 243 0 0 242
1028307.EAE_12725 1028307.EAE_05595 248 0 0 248
1028307.EAE_12725 1028307.EAE_16380 248 0 0 248
1028307.EAE_12725 1028307.EAE_10730 70 0 138 164
1028307.EAE_12725 1028307.EAE_05600 248 0 0 248
1028307.EAE_12725 1028307.EAE_24370 248 0 0 248
1028307.EAE_12725 1028307.EAE_14200 54 910 0 911
1028307.EAE_12725 1028307.EAE_12715 89 910 0 914
1028307.EAE_12725 1028307.EAE_24405 272 0 0 272
1028307.EAE_12725 1028307.EAE_09495 243 0 0 242
1028307.EAE_12725 1028307.EAE_05895 314 859 0 899
1028307.EAE_12725 1028307.EAE_17480 978 0 0 978
1028307.EAE_12725 1028307.EAE_24420 976 0 333 983
1028307.EAE_12725 1028307.EAE_12635 248 0 0 248
1028307.EAE_12725 1028307.EAE_24375 268 0 0 268
1028307.EAE_12725 1028307.EAE_14195 43 832 0 832
1028307.EAE_12725 1028307.EAE_24410 275 0 0 275
1028307.EAE_12725 1028307.EAE_20160 43 832 0 832
1028307.EAE_12730 1028307.EAE_24410 276 0 0 276
1028307.EAE_12730 1028307.EAE_12720 987 910 564 999
1028307.EAE_12730 1028307.EAE_05595 253 0 0 252
1028307.EAE_12730 1028307.EAE_19670 43 832 0 832
1028307.EAE_12730 1028307.EAE_09330 176 0 46 180
1028307.EAE_12730 1028307.EAE_24430 275 0 0 275
1028307.EAE_12730 1028307.EAE_12635 253 0 0 252
1028307.EAE_12730 1028307.EAE_14195 43 832 0 832
1028307.EAE_12730 1028307.EAE_20160 43 832 0 832
1028307.EAE_12730 1028307.EAE_10730 0 0 197 197
1028307.EAE_12730 1028307.EAE_05370 196 0 0 196
1028307.EAE_12730 1028307.EAE_24405 284 0 0 284
1028307.EAE_12730 1028307.EAE_20165 42 679 0 679
1028307.EAE_12730 1028307.EAE_07170 204 0 0 204
1028307.EAE_12730 1028307.EAE_19675 42 679 0 679
1028307.EAE_12730 1028307.EAE_01220 262 0 0 262
1028307.EAE_12730 1028307.EAE_24265 196 0 0 196
1028307.EAE_12730 1028307.EAE_19530 262 0 0 262
1028307.EAE_12730 1028307.EAE_24420 976 0 0 976
1028307.EAE_12730 1028307.EAE_05600 253 0 0 252
1028307.EAE_12730 1028307.EAE_24370 261 0 0 261
1028307.EAE_12730 1028307.EAE_08325 176 0 46 180
1028307.EAE_12730 1028307.EAE_12725 987 910 582 999
1028307.EAE_12730 1028307.EAE_02875 262 0 0 262
1028307.EAE_12730 1028307.EAE_16380 253 0 0 252
1028307.EAE_12730 1028307.EAE_24415 274 0 0 274
1028307.EAE_12730 1028307.EAE_24400 268 0 0 268
1028307.EAE_12730 1028307.EAE_13065 176 0 46 180
1028307.EAE_12730 1028307.EAE_07055 151 0 0 150
1028307.EAE_12730 1028307.EAE_17480 882 0 0 882
1028307.EAE_12730 1028307.EAE_24375 268 0 0 268
1028307.EAE_12730 1028307.EAE_09325 176 0 46 180
1028307.EAE_12730 1028307.EAE_12715 279 910 385 956
1028307.EAE_12730 1028307.EAE_14200 45 910 0 910
1028307.EAE_12730 1028307.EAE_09495 230 0 0 229
1028307.EAE_12730 1028307.EAE_05895 397 851 0 906
1028307.EAE_12730 1028307.EAE_04195 230 0 0 229
1028307.EAE_12730 1028307.EAE_24425 276 0 0 276
1028307.EAE_12730 1028307.EAE_04325 86 434 0 460
1028307.EAE_12730 1028307.EAE_14970 230 0 0 229
1028307.EAE_12730 1028307.EAE_12710 0 539 354 689
1028307.EAE_12735 1028307.EAE_23860 105 0 151 207
1028307.EAE_12735 1028307.EAE_13995 105 0 151 207
1028307.EAE_12740 1028307.EAE_05575 280 0 0 280
1028307.EAE_12750 1028307.EAE_14850 89 0 679 695
1028307.EAE_12750 1028307.EAE_04385 0 0 390 390
1028307.EAE_12750 1028307.EAE_00780 0 0 270 270
1028307.EAE_12750 1028307.EAE_07720 255 0 0 254
1028307.EAE_12750 1028307.EAE_16390 255 0 0 254
1028307.EAE_12750 1028307.EAE_01415 89 0 152 194
1028307.EAE_12750 1028307.EAE_05330 109 0 339 385
1028307.EAE_12750 1028307.EAE_17810 696 0 359 796
1028307.EAE_12750 1028307.EAE_01130 262 0 0 262
1028307.EAE_12750 1028307.EAE_00660 262 0 0 262
1028307.EAE_12750 1028307.EAE_06260 89 0 183 223
1028307.EAE_12750 1028307.EAE_08055 102 0 185 236
1028307.EAE_12750 1028307.EAE_02910 102 0 253 300
1028307.EAE_12760 1028307.EAE_04950 198 0 0 198
1028307.EAE_12760 1028307.EAE_07390 164 0 0 163
1028307.EAE_12760 1028307.EAE_04905 196 0 0 196
1028307.EAE_12760 1028307.EAE_01080 111 0 140 202
1028307.EAE_12760 1028307.EAE_04860 164 0 0 163
1028307.EAE_12760 1028307.EAE_03090 199 0 0 199
1028307.EAE_12760 1028307.EAE_04935 164 0 0 163
1028307.EAE_12760 1028307.EAE_17890 164 0 0 163
1028307.EAE_12760 1028307.EAE_06385 197 0 0 197
1028307.EAE_12760 1028307.EAE_12935 164 0 0 163
1028307.EAE_12760 1028307.EAE_10685 260 0 0 260
1028307.EAE_12760 1028307.EAE_12370 289 0 145 366
1028307.EAE_12760 1028307.EAE_04915 882 0 0 882
1028307.EAE_12760 1028307.EAE_08510 164 0 0 163
1028307.EAE_12760 1028307.EAE_04510 197 0 0 197
1028307.EAE_12760 1028307.EAE_09240 154 0 0 153
1028307.EAE_12760 1028307.EAE_00930 164 0 0 163
1028307.EAE_12760 1028307.EAE_08115 164 0 0 163
1028307.EAE_12760 1028307.EAE_04930 164 0 0 163
1028307.EAE_12760 1028307.EAE_04920 164 0 0 163
1028307.EAE_12760 1028307.EAE_23585 0 0 183 183
1028307.EAE_12760 1028307.EAE_04665 171 0 0 171
1028307.EAE_12760 1028307.EAE_06160 164 0 0 163
1028307.EAE_12760 1028307.EAE_14175 165 0 0 165
1028307.EAE_12760 1028307.EAE_03680 230 0 0 229
1028307.EAE_12760 1028307.EAE_24415 164 0 0 163
1028307.EAE_12760 1028307.EAE_04890 164 0 0 163
1028307.EAE_12760 1028307.EAE_10985 164 0 0 163
1028307.EAE_12760 1028307.EAE_06035 111 0 140 202
1028307.EAE_12760 1028307.EAE_04840 164 0 0 163
1028307.EAE_12760 1028307.EAE_07790 164 0 0 163
1028307.EAE_12760 1028307.EAE_04880 195 0 0 195
1028307.EAE_12760 1028307.EAE_11385 165 0 0 165
1028307.EAE_12760 1028307.EAE_04945 882 0 0 882
1028307.EAE_12760 1028307.EAE_14160 154 0 0 153
1028307.EAE_12760 1028307.EAE_01115 0 0 365 365
1028307.EAE_12760 1028307.EAE_08125 0 0 222 222
1028307.EAE_12760 1028307.EAE_01475 164 0 0 163
1028307.EAE_12760 1028307.EAE_21345 164 0 0 163
1028307.EAE_12760 1028307.EAE_15350 267 0 480 602
1028307.EAE_12760 1028307.EAE_08120 164 0 0 163
1028307.EAE_12760 1028307.EAE_15625 260 0 0 260
1028307.EAE_12760 1028307.EAE_11210 164 0 0 163
1028307.EAE_12760 1028307.EAE_15335 233 0 0 232
1028307.EAE_12760 1028307.EAE_09195 260 0 0 260
1028307.EAE_12760 1028307.EAE_01875 164 0 0 163
1028307.EAE_12760 1028307.EAE_00765 0 0 183 183
1028307.EAE_12760 1028307.EAE_04870 233 0 0 232
1028307.EAE_12760 1028307.EAE_04960 164 0 0 163
1028307.EAE_12760 1028307.EAE_06255 0 0 681 681
1028307.EAE_12760 1028307.EAE_04900 882 0 0 882
1028307.EAE_12760 1028307.EAE_04955 198 0 0 198
1028307.EAE_12760 1028307.EAE_09135 238 0 682 747
1028307.EAE_12760 1028307.EAE_23385 265 0 0 265
1028307.EAE_12760 1028307.EAE_10980 164 0 0 163
1028307.EAE_12760 1028307.EAE_10730 0 0 682 682
1028307.EAE_12760 1028307.EAE_06375 164 0 0 163
1028307.EAE_12760 1028307.EAE_08785 198 0 0 198
1028307.EAE_12760 1028307.EAE_04115 164 0 0 163
1028307.EAE_12760 1028307.EAE_03240 164 0 0 163
1028307.EAE_12760 1028307.EAE_11300 0 0 680 680
1028307.EAE_12760 1028307.EAE_01130 0 0 384 384
1028307.EAE_12760 1028307.EAE_04925 197 0 0 197
1028307.EAE_12760 1028307.EAE_13970 164 0 0 163
1028307.EAE_12760 1028307.EAE_22985 164 0 0 163
1028307.EAE_12760 1028307.EAE_04825 164 0 0 163
1028307.EAE_12760 1028307.EAE_04785 289 0 0 288
1028307.EAE_12760 1028307.EAE_11640 198 0 0 198
1028307.EAE_12760 1028307.EAE_07680 164 0 0 163
1028307.EAE_12760 1028307.EAE_14640 118 0 144 212
1028307.EAE_12760 1028307.EAE_04990 923 0 0 923
1028307.EAE_12760 1028307.EAE_21990 111 0 140 202
1028307.EAE_12760 1028307.EAE_07140 164 0 0 163
1028307.EAE_12760 1028307.EAE_14240 111 0 211 268
1028307.EAE_12760 1028307.EAE_04515 164 0 0 163
1028307.EAE_12760 1028307.EAE_04940 164 0 0 163
1028307.EAE_12760 1028307.EAE_00990 164 0 0 163
1028307.EAE_12760 1028307.EAE_15155 194 0 302 413
1028307.EAE_12760 1028307.EAE_08770 0 0 183 183
1028307.EAE_12760 1028307.EAE_08110 164 0 0 163
1028307.EAE_12760 1028307.EAE_18645 238 0 0 237
1028307.EAE_12760 1028307.EAE_07600 260 0 0 260
1028307.EAE_12760 1028307.EAE_08190 164 0 0 163
1028307.EAE_12760 1028307.EAE_04895 164 0 0 163
1028307.EAE_12760 1028307.EAE_16890 164 0 0 163
1028307.EAE_12760 1028307.EAE_08130 78 0 270 298
1028307.EAE_12765 1028307.EAE_15350 0 0 336 336
1028307.EAE_12765 1028307.EAE_12435 109 0 92 156
1028307.EAE_12765 1028307.EAE_19540 109 0 92 156
1028307.EAE_12765 1028307.EAE_18080 109 0 92 156
1028307.EAE_12765 1028307.EAE_14465 164 0 0 163
1028307.EAE_12765 1028307.EAE_14480 109 0 92 156
1028307.EAE_12765 1028307.EAE_08510 164 0 0 163
1028307.EAE_12765 1028307.EAE_12775 42 0 467 467
1028307.EAE_12765 1028307.EAE_09990 109 0 92 156
1028307.EAE_12765 1028307.EAE_15555 109 0 92 156
1028307.EAE_12765 1028307.EAE_21895 0 0 199 199
1028307.EAE_12765 1028307.EAE_14385 0 0 188 188
1028307.EAE_12765 1028307.EAE_14905 109 0 92 156
1028307.EAE_12765 1028307.EAE_14065 109 0 92 156
1028307.EAE_12765 1028307.EAE_23615 109 0 92 156
1028307.EAE_12765 1028307.EAE_24300 109 0 92 156
1028307.EAE_12765 1028307.EAE_08655 109 0 92 156
1028307.EAE_12765 1028307.EAE_15035 0 0 205 205
1028307.EAE_12765 1028307.EAE_05245 109 0 92 156
1028307.EAE_12765 1028307.EAE_07785 164 0 0 163
1028307.EAE_12765 1028307.EAE_07560 0 822 678 940
1028307.EAE_12765 1028307.EAE_08470 0 0 289 288
1028307.EAE_12765 1028307.EAE_24430 0 0 164 163
1028307.EAE_12765 1028307.EAE_16875 109 0 378 422
1028307.EAE_12765 1028307.EAE_11285 0 0 606 606
1028307.EAE_12765 1028307.EAE_07565 0 822 681 940
1028307.EAE_12765 1028307.EAE_22445 0 0 510 510
1028307.EAE_12765 1028307.EAE_10675 109 0 92 156
1028307.EAE_12765 1028307.EAE_20750 289 0 269 458
1028307.EAE_12765 1028307.EAE_07530 109 0 140 200
1028307.EAE_12765 1028307.EAE_03545 109 0 92 156
1028307.EAE_12765 1028307.EAE_08430 0 0 285 284
1028307.EAE_12765 1028307.EAE_10660 109 0 92 156
1028307.EAE_12765 1028307.EAE_16560 109 0 96 160
1028307.EAE_12765 1028307.EAE_19350 289 0 269 458
1028307.EAE_12765 1028307.EAE_12770 990 859 682 999
1028307.EAE_12765 1028307.EAE_15040 990 0 682 996
1028307.EAE_12765 1028307.EAE_01025 289 0 682 764
1028307.EAE_12770 1028307.EAE_07560 0 822 681 940
1028307.EAE_12770 1028307.EAE_16875 103 0 620 644
1028307.EAE_12770 1028307.EAE_11285 195 0 679 730
1028307.EAE_12770 1028307.EAE_08655 103 0 92 150
1028307.EAE_12770 1028307.EAE_11045 200 0 0 200
1028307.EAE_12770 1028307.EAE_05245 103 0 92 150
1028307.EAE_12770 1028307.EAE_08430 0 0 243 242
1028307.EAE_12770 1028307.EAE_10660 103 0 92 150
1028307.EAE_12770 1028307.EAE_16560 103 0 92 150
1028307.EAE_12770 1028307.EAE_19350 83 0 183 218
1028307.EAE_12770 1028307.EAE_14450 107 0 101 162
1028307.EAE_12770 1028307.EAE_04500 164 494 682 853
1028307.EAE_12770 1028307.EAE_15040 101 0 682 701
1028307.EAE_12770 1028307.EAE_01025 84 0 682 696
1028307.EAE_12770 1028307.EAE_07565 0 822 678 940
1028307.EAE_12770 1028307.EAE_22445 0 0 190 190
1028307.EAE_12770 1028307.EAE_10675 103 0 92 150
1028307.EAE_12770 1028307.EAE_20750 83 0 183 218
1028307.EAE_12770 1028307.EAE_07530 103 0 92 150
1028307.EAE_12770 1028307.EAE_03545 103 0 92 150
1028307.EAE_12770 1028307.EAE_12765 990 859 682 999
1028307.EAE_12770 1028307.EAE_10985 0 0 289 288
1028307.EAE_12770 1028307.EAE_18080 103 0 92 150
1028307.EAE_12770 1028307.EAE_14480 103 0 92 150
1028307.EAE_12770 1028307.EAE_06300 107 0 101 162
1028307.EAE_12770 1028307.EAE_11280 0 0 436 436
1028307.EAE_12770 1028307.EAE_12435 103 0 92 150
1028307.EAE_12770 1028307.EAE_00770 261 0 0 261
1028307.EAE_12770 1028307.EAE_01845 0 0 377 377
1028307.EAE_12770 1028307.EAE_19540 103 0 92 150
1028307.EAE_12770 1028307.EAE_23615 103 0 92 150
1028307.EAE_12770 1028307.EAE_09055 107 0 94 156
1028307.EAE_12770 1028307.EAE_24300 103 0 92 150
1028307.EAE_12770 1028307.EAE_03090 164 0 0 163
1028307.EAE_12770 1028307.EAE_04325 0 0 681 681
1028307.EAE_12770 1028307.EAE_12775 275 0 0 275
1028307.EAE_12770 1028307.EAE_09990 103 0 185 237
1028307.EAE_12770 1028307.EAE_21895 0 0 269 269
1028307.EAE_12770 1028307.EAE_15555 103 0 92 150
1028307.EAE_12770 1028307.EAE_03690 0 0 201 201
1028307.EAE_12770 1028307.EAE_14905 103 0 92 150
1028307.EAE_12770 1028307.EAE_05520 0 0 245 244
1028307.EAE_12770 1028307.EAE_14065 103 0 92 150
1028307.EAE_12775 1028307.EAE_11075 249 0 0 248
1028307.EAE_12775 1028307.EAE_09960 170 0 0 169
1028307.EAE_12775 1028307.EAE_14290 170 0 0 169
1028307.EAE_12775 1028307.EAE_15355 219 0 0 219
1028307.EAE_12775 1028307.EAE_24425 257 0 0 256
1028307.EAE_12775 1028307.EAE_03090 181 0 0 181
1028307.EAE_12775 1028307.EAE_04935 170 0 0 169
1028307.EAE_12775 1028307.EAE_10735 58 0 275 287
1028307.EAE_12775 1028307.EAE_11285 0 0 425 424
1028307.EAE_12775 1028307.EAE_21145 58 0 190 204
1028307.EAE_12775 1028307.EAE_19350 0 0 183 183
1028307.EAE_12775 1028307.EAE_09135 0 0 224 224
1028307.EAE_12775 1028307.EAE_01025 0 0 408 408
1028307.EAE_12775 1028307.EAE_15040 0 0 523 523
1028307.EAE_12775 1028307.EAE_12770 275 0 0 275
1028307.EAE_12775 1028307.EAE_01950 272 0 0 272
1028307.EAE_12775 1028307.EAE_20750 0 0 183 183
1028307.EAE_12775 1028307.EAE_06410 265 0 0 265
1028307.EAE_12775 1028307.EAE_08785 70 0 190 214
1028307.EAE_12775 1028307.EAE_12765 42 0 467 467
1028307.EAE_12775 1028307.EAE_00575 170 0 0 169
1028307.EAE_12780 1028307.EAE_22640 164 0 0 163
1028307.EAE_12780 1028307.EAE_13805 164 0 0 163
1028307.EAE_12780 1028307.EAE_09040 161 0 0 161
1028307.EAE_12780 1028307.EAE_07035 157 0 0 156
1028307.EAE_12780 1028307.EAE_21240 161 0 0 161
1028307.EAE_12780 1028307.EAE_21345 0 0 230 229
1028307.EAE_12780 1028307.EAE_22510 161 0 0 161
1028307.EAE_12780 1028307.EAE_24695 161 0 0 161
1028307.EAE_12780 1028307.EAE_15030 164 0 0 163
1028307.EAE_12780 1028307.EAE_02395 161 0 0 161
1028307.EAE_12780 1028307.EAE_06080 164 0 0 163
1028307.EAE_12780 1028307.EAE_02780 161 0 0 161
1028307.EAE_12780 1028307.EAE_06555 161 0 0 161
1028307.EAE_12780 1028307.EAE_07785 192 0 0 192
1028307.EAE_12780 1028307.EAE_09085 161 0 0 161
1028307.EAE_12785 1028307.EAE_11430 116 0 148 214
