protein1 protein2 experimental database textmining combined_score
573.JG24_13220 573.JG24_05600 105 101 59 176
573.JG24_13220 573.JG24_08195 161 0 0 161
573.JG24_13220 573.JG24_04565 105 101 59 176
573.JG24_13220 573.JG24_12945 151 0 0 150
573.JG24_13220 573.JG24_16845 161 0 0 161
573.JG24_13220 573.JG24_18770 69 331 0 350
573.JG24_13220 573.JG24_26815 0 0 207 207
573.JG24_13220 573.JG24_24905 130 186 0 261
573.JG24_13225 573.JG24_26645 162 0 0 161
573.JG24_13225 573.JG24_19365 188 0 91 230
573.JG24_13225 573.JG24_21270 188 0 91 230
573.JG24_13225 573.JG24_05860 188 0 91 230
573.JG24_13225 573.JG24_10510 188 0 91 230
573.JG24_13225 573.JG24_15845 294 0 0 294
573.JG24_13225 573.JG24_29200 188 0 91 230
573.JG24_13225 573.JG24_09025 188 0 91 230
573.JG24_13225 573.JG24_29630 294 0 0 294
573.JG24_13225 573.JG24_14545 188 0 91 230
573.JG24_13225 573.JG24_21275 188 0 91 230
573.JG24_13225 573.JG24_05435 0 0 248 248
573.JG24_13225 573.JG24_11875 188 0 91 230
573.JG24_13230 573.JG24_29885 0 0 266 266
573.JG24_13230 573.JG24_17745 156 0 91 200
573.JG24_13230 573.JG24_25145 156 0 91 200
573.JG24_13230 573.JG24_29940 156 0 91 200
573.JG24_13230 573.JG24_23750 156 0 91 200
573.JG24_13230 573.JG24_08455 156 0 91 200
573.JG24_13230 573.JG24_17475 156 0 91 200
573.JG24_13230 573.JG24_21690 156 0 91 200
573.JG24_13230 573.JG24_15705 156 0 91 200
573.JG24_13230 573.JG24_09255 156 0 91 200
573.JG24_13230 573.JG24_20710 156 0 91 200
573.JG24_13230 573.JG24_18530 156 0 91 200
573.JG24_13230 573.JG24_16000 156 0 91 200
573.JG24_13250 573.JG24_21995 240 0 0 239
573.JG24_13250 573.JG24_14245 240 391 208 601
573.JG24_13250 573.JG24_07720 240 0 0 239
573.JG24_13250 573.JG24_10980 240 0 0 239
573.JG24_13250 573.JG24_08615 251 0 0 250
573.JG24_13250 573.JG24_09540 100 0 144 196
573.JG24_13250 573.JG24_08605 240 0 0 239
573.JG24_13250 573.JG24_10990 251 0 0 250
573.JG24_13250 573.JG24_11005 263 0 0 263
573.JG24_13255 573.JG24_14885 171 0 282 379
573.JG24_13255 573.JG24_00660 0 0 180 179
573.JG24_13255 573.JG24_06155 0 0 201 201
573.JG24_13255 573.JG24_09460 0 0 260 260
573.JG24_13255 573.JG24_02595 0 0 180 179
573.JG24_13255 573.JG24_21585 0 0 201 201
573.JG24_13255 573.JG24_05065 0 0 260 260
573.JG24_13255 573.JG24_19000 0 0 180 179
573.JG24_13270 573.JG24_26090 260 0 0 260
573.JG24_13270 573.JG24_21520 220 0 0 220
573.JG24_13270 573.JG24_26145 220 0 0 220
573.JG24_13270 573.JG24_28100 71 520 0 535
573.JG24_13270 573.JG24_21595 220 0 0 220
573.JG24_13270 573.JG24_17255 139 180 0 263
573.JG24_13270 573.JG24_11610 265 0 0 265
573.JG24_13270 573.JG24_27960 260 0 0 260
573.JG24_13270 573.JG24_04590 97 520 0 548
573.JG24_13270 573.JG24_25915 260 0 0 260
573.JG24_13275 573.JG24_09390 163 0 0 163
573.JG24_13275 573.JG24_04340 195 0 0 195
573.JG24_13280 573.JG24_17455 182 0 0 181
573.JG24_13280 573.JG24_30375 242 0 0 241
573.JG24_13280 573.JG24_23410 249 0 0 248
573.JG24_13280 573.JG24_23475 261 0 0 261
573.JG24_13280 573.JG24_23430 249 0 0 248
573.JG24_13280 573.JG24_23390 261 0 0 261
573.JG24_13280 573.JG24_23535 249 0 0 248
573.JG24_13280 573.JG24_23500 249 0 0 248
573.JG24_13280 573.JG24_22745 249 0 0 248
573.JG24_13280 573.JG24_23530 249 0 0 248
573.JG24_13280 573.JG24_23425 249 0 0 248
573.JG24_13280 573.JG24_23490 242 0 0 241
573.JG24_13280 573.JG24_23450 261 0 0 261
573.JG24_13280 573.JG24_23380 249 0 0 248
573.JG24_13280 573.JG24_23385 249 0 0 248
573.JG24_13295 573.JG24_07015 177 0 0 177
573.JG24_13300 573.JG24_09815 0 344 160 425
573.JG24_13300 573.JG24_13880 104 0 91 150
573.JG24_13300 573.JG24_13885 103 0 162 216
573.JG24_13300 573.JG24_17420 0 344 86 374
573.JG24_13300 573.JG24_24435 104 0 134 190
573.JG24_13300 573.JG24_05200 104 0 91 150
573.JG24_13300 573.JG24_24180 104 0 91 150
573.JG24_13300 573.JG24_07485 0 344 160 425
573.JG24_13300 573.JG24_24430 103 0 162 216
573.JG24_13300 573.JG24_09720 0 394 204 497
573.JG24_13300 573.JG24_06790 104 0 134 190
573.JG24_13300 573.JG24_05285 104 0 91 150
573.JG24_13300 573.JG24_06795 126 0 112 190
573.JG24_13300 573.JG24_14940 104 0 134 190
573.JG24_13300 573.JG24_17035 104 0 91 150
573.JG24_13300 573.JG24_14945 0 344 160 425
573.JG24_13310 573.JG24_09245 97 161 0 209
573.JG24_13310 573.JG24_24050 138 161 0 245
573.JG24_13310 573.JG24_12725 138 213 0 292
573.JG24_13310 573.JG24_10410 104 101 0 160
573.JG24_13310 573.JG24_26005 102 107 0 163
573.JG24_13310 573.JG24_15670 103 209 0 260
573.JG24_13310 573.JG24_06080 104 213 0 264
573.JG24_13310 573.JG24_03210 104 139 0 195
573.JG24_13310 573.JG24_11695 102 195 0 246
573.JG24_13310 573.JG24_10425 0 114 92 161
573.JG24_13310 573.JG24_14610 61 161 0 178
573.JG24_13310 573.JG24_25025 113 141 87 243
573.JG24_13310 573.JG24_12975 0 213 73 239
573.JG24_13310 573.JG24_25255 132 131 0 213
573.JG24_13310 573.JG24_10530 97 161 0 209
573.JG24_13310 573.JG24_11540 132 107 0 191
573.JG24_13310 573.JG24_22370 99 185 0 234
573.JG24_13310 573.JG24_18800 159 0 0 158
573.JG24_13310 573.JG24_10160 104 107 0 165
573.JG24_13310 573.JG24_13450 98 213 0 259
573.JG24_13310 573.JG24_22305 102 107 0 163
573.JG24_13310 573.JG24_10400 100 78 66 157
573.JG24_13310 573.JG24_14960 102 213 0 263
573.JG24_13310 573.JG24_13940 138 75 0 168
573.JG24_13310 573.JG24_20175 104 107 0 165
573.JG24_13310 573.JG24_06000 121 128 0 200
573.JG24_13310 573.JG24_04770 104 169 0 223
573.JG24_13310 573.JG24_00795 104 107 0 165
573.JG24_13310 573.JG24_12035 132 213 0 287
573.JG24_13310 573.JG24_05265 138 196 0 277
573.JG24_13310 573.JG24_08845 133 132 0 215
573.JG24_13310 573.JG24_10590 105 90 0 150
573.JG24_13310 573.JG24_03285 0 145 82 181
573.JG24_13310 573.JG24_21615 104 139 0 195
573.JG24_13310 573.JG24_09875 104 101 0 160
573.JG24_13310 573.JG24_28405 159 0 0 158
573.JG24_13310 573.JG24_10185 109 101 0 164
573.JG24_13310 573.JG24_18110 141 362 139 486
573.JG24_13310 573.JG24_14535 71 139 0 165
573.JG24_13310 573.JG24_23015 104 161 0 216
573.JG24_13310 573.JG24_08340 113 97 87 204
573.JG24_13310 573.JG24_09180 105 90 0 150
573.JG24_13310 573.JG24_22560 132 166 0 245
573.JG24_13310 573.JG24_08375 135 97 0 185
573.JG24_13310 573.JG24_18460 102 107 0 163
573.JG24_13310 573.JG24_29310 154 0 0 153
573.JG24_13310 573.JG24_10405 100 78 66 157
573.JG24_13310 573.JG24_16430 104 213 0 264
573.JG24_13310 573.JG24_20330 102 107 0 163
573.JG24_13310 573.JG24_15930 61 161 0 178
573.JG24_13310 573.JG24_21355 135 97 0 185
573.JG24_13310 573.JG24_18535 104 161 0 216
573.JG24_13310 573.JG24_25130 0 161 72 188
573.JG24_13310 573.JG24_13485 98 213 0 259
573.JG24_13310 573.JG24_23075 61 505 0 515
573.JG24_13310 573.JG24_07270 109 101 0 164
573.JG24_13310 573.JG24_10365 103 213 80 293
573.JG24_13310 573.JG24_10665 195 213 0 339
573.JG24_13310 573.JG24_09240 104 107 0 165
573.JG24_13310 573.JG24_23110 102 194 89 283
573.JG24_13310 573.JG24_03450 138 161 0 245
573.JG24_13310 573.JG24_27075 67 134 99 208
573.JG24_13310 573.JG24_09390 156 0 0 155
573.JG24_13310 573.JG24_24265 102 107 0 163
573.JG24_13310 573.JG24_26995 101 108 0 163
573.JG24_13310 573.JG24_12730 0 213 75 240
573.JG24_13310 573.JG24_11715 102 194 89 283
573.JG24_13310 573.JG24_18520 135 97 0 185
573.JG24_13310 573.JG24_24800 104 93 0 152
573.JG24_13310 573.JG24_15915 90 108 92 198
573.JG24_13310 573.JG24_09210 111 107 0 172
573.JG24_13310 573.JG24_28500 0 161 72 188
573.JG24_13310 573.JG24_21350 105 90 0 150
573.JG24_13310 573.JG24_08465 0 213 84 248
573.JG24_13310 573.JG24_26695 141 362 139 486
573.JG24_13310 573.JG24_27205 109 101 0 164
573.JG24_13310 573.JG24_12125 105 90 0 150
573.JG24_13310 573.JG24_27415 99 213 0 260
573.JG24_13310 573.JG24_21255 101 509 0 539
573.JG24_13315 573.JG24_25630 222 0 0 222
573.JG24_13315 573.JG24_26060 125 416 0 467
573.JG24_13315 573.JG24_29630 195 0 45 198
573.JG24_13315 573.JG24_25640 222 0 0 222
573.JG24_13315 573.JG24_08185 264 0 0 264
573.JG24_13315 573.JG24_17750 137 108 0 197
573.JG24_13315 573.JG24_22415 194 0 0 194
573.JG24_13315 573.JG24_24460 195 156 0 291
573.JG24_13315 573.JG24_29800 194 0 0 194
573.JG24_13315 573.JG24_13705 125 416 0 467
573.JG24_13315 573.JG24_19775 194 0 0 194
573.JG24_13315 573.JG24_15845 195 0 45 198
573.JG24_13315 573.JG24_20745 137 108 0 197
573.JG24_13315 573.JG24_15670 137 108 0 197
573.JG24_13315 573.JG24_03505 66 212 0 232
573.JG24_13315 573.JG24_25635 222 0 0 222
573.JG24_13315 573.JG24_24980 56 458 0 466
573.JG24_13315 573.JG24_25645 222 0 0 222
573.JG24_13315 573.JG24_08380 137 108 0 197
573.JG24_13335 573.JG24_21355 135 97 0 185
573.JG24_13335 573.JG24_18535 104 161 0 216
573.JG24_13335 573.JG24_15930 61 161 0 178
573.JG24_13335 573.JG24_20330 102 107 0 163
573.JG24_13335 573.JG24_25130 0 161 72 188
573.JG24_13335 573.JG24_23075 61 505 0 515
573.JG24_13335 573.JG24_13485 98 213 0 259
573.JG24_13335 573.JG24_10405 100 78 66 157
573.JG24_13335 573.JG24_18460 102 107 0 163
573.JG24_13335 573.JG24_29310 154 0 0 153
573.JG24_13335 573.JG24_16430 104 213 0 264
573.JG24_13335 573.JG24_08340 113 97 87 204
573.JG24_13335 573.JG24_23015 104 161 0 216
573.JG24_13335 573.JG24_08375 135 97 0 185
573.JG24_13335 573.JG24_22560 132 166 0 245
573.JG24_13335 573.JG24_09180 105 90 0 150
573.JG24_13335 573.JG24_18110 141 362 139 486
573.JG24_13335 573.JG24_14535 71 139 0 165
573.JG24_13335 573.JG24_26695 141 362 139 486
573.JG24_13335 573.JG24_08465 0 213 84 248
573.JG24_13335 573.JG24_12125 105 90 0 150
573.JG24_13335 573.JG24_27415 99 213 0 260
573.JG24_13335 573.JG24_21255 101 509 0 539
573.JG24_13335 573.JG24_27205 109 101 0 164
573.JG24_13335 573.JG24_24800 104 93 0 152
573.JG24_13335 573.JG24_18520 135 97 0 185
573.JG24_13335 573.JG24_21350 105 90 0 150
573.JG24_13335 573.JG24_15915 90 108 92 198
573.JG24_13335 573.JG24_28500 0 161 72 188
573.JG24_13335 573.JG24_09210 111 107 0 172
573.JG24_13335 573.JG24_26995 101 108 0 163
573.JG24_13335 573.JG24_24265 102 107 0 163
573.JG24_13335 573.JG24_12730 0 213 75 240
573.JG24_13335 573.JG24_09390 156 0 0 155
573.JG24_13335 573.JG24_11715 102 194 89 283
573.JG24_13335 573.JG24_10365 103 213 80 293
573.JG24_13335 573.JG24_10665 195 213 0 339
573.JG24_13335 573.JG24_07270 109 101 0 164
573.JG24_13335 573.JG24_27075 67 134 99 208
573.JG24_13335 573.JG24_23110 102 194 89 283
573.JG24_13335 573.JG24_09240 104 107 0 165
573.JG24_13335 573.JG24_03450 138 161 0 245
573.JG24_13335 573.JG24_12975 0 213 73 239
573.JG24_13335 573.JG24_25025 113 141 87 243
573.JG24_13335 573.JG24_14610 61 161 0 178
573.JG24_13335 573.JG24_10425 0 114 92 161
573.JG24_13335 573.JG24_25255 132 131 0 213
573.JG24_13335 573.JG24_10530 97 161 0 209
573.JG24_13335 573.JG24_06080 104 213 0 264
573.JG24_13335 573.JG24_15670 103 209 0 260
573.JG24_13335 573.JG24_11695 102 195 0 246
573.JG24_13335 573.JG24_03210 104 139 0 195
573.JG24_13335 573.JG24_12725 138 213 0 292
573.JG24_13335 573.JG24_10410 104 101 0 160
573.JG24_13335 573.JG24_26005 102 107 0 163
573.JG24_13335 573.JG24_09245 97 161 0 209
573.JG24_13335 573.JG24_24050 138 161 0 245
573.JG24_13335 573.JG24_03285 0 145 82 181
573.JG24_13335 573.JG24_10590 105 90 0 150
573.JG24_13335 573.JG24_28405 159 0 0 158
573.JG24_13335 573.JG24_21615 104 139 0 195
573.JG24_13335 573.JG24_09875 104 101 0 160
573.JG24_13335 573.JG24_10185 109 101 0 164
573.JG24_13335 573.JG24_04770 104 169 0 223
573.JG24_13335 573.JG24_20175 104 107 0 165
573.JG24_13335 573.JG24_06000 121 128 0 200
573.JG24_13335 573.JG24_05265 138 196 0 277
573.JG24_13335 573.JG24_08845 133 132 0 215
573.JG24_13335 573.JG24_00795 104 107 0 165
573.JG24_13335 573.JG24_12035 132 213 0 287
573.JG24_13335 573.JG24_13940 138 75 0 168
573.JG24_13335 573.JG24_22370 99 185 0 234
573.JG24_13335 573.JG24_10160 104 107 0 165
573.JG24_13335 573.JG24_18800 159 0 0 158
573.JG24_13335 573.JG24_11540 132 107 0 191
573.JG24_13335 573.JG24_10400 100 78 66 157
573.JG24_13335 573.JG24_14960 102 213 0 263
573.JG24_13335 573.JG24_13450 98 213 0 259
573.JG24_13335 573.JG24_22305 102 107 0 163
573.JG24_13340 573.JG24_06915 61 596 127 639
573.JG24_13340 573.JG24_08400 61 596 127 639
573.JG24_13340 573.JG24_14270 98 460 0 492
573.JG24_13340 573.JG24_13125 104 460 0 495
573.JG24_13340 573.JG24_27110 98 460 0 492
573.JG24_13340 573.JG24_13350 104 460 0 495
573.JG24_13340 573.JG24_08405 104 460 0 495
573.JG24_13340 573.JG24_13345 61 596 127 639
573.JG24_13340 573.JG24_07520 83 460 0 483
573.JG24_13340 573.JG24_15525 98 460 0 492
573.JG24_13340 573.JG24_27305 98 460 0 492
573.JG24_13340 573.JG24_28480 98 460 0 492
573.JG24_13340 573.JG24_27315 61 596 127 639
573.JG24_13340 573.JG24_20815 98 460 0 492
573.JG24_13340 573.JG24_13355 0 800 0 800
573.JG24_13340 573.JG24_23975 98 460 0 492
573.JG24_13340 573.JG24_06910 104 460 0 495
573.JG24_13340 573.JG24_30390 0 0 155 154
573.JG24_13340 573.JG24_04395 98 460 0 492
573.JG24_13345 573.JG24_23975 99 460 86 516
573.JG24_13345 573.JG24_06910 104 460 86 519
573.JG24_13345 573.JG24_08405 104 460 86 519
573.JG24_13345 573.JG24_13355 0 0 167 167
573.JG24_13345 573.JG24_08395 61 596 127 639
573.JG24_13345 573.JG24_13350 104 460 86 519
573.JG24_13345 573.JG24_27110 99 460 86 516
573.JG24_13345 573.JG24_27320 61 596 127 639
573.JG24_13345 573.JG24_20815 99 460 86 516
573.JG24_13345 573.JG24_13125 104 460 86 519
573.JG24_13345 573.JG24_06920 61 596 127 639
573.JG24_13345 573.JG24_14270 99 460 86 516
573.JG24_13345 573.JG24_15525 99 460 86 516
573.JG24_13345 573.JG24_04395 99 460 86 516
573.JG24_13345 573.JG24_07520 90 460 86 511
573.JG24_13345 573.JG24_27305 99 460 86 516
573.JG24_13345 573.JG24_13340 61 596 127 639
573.JG24_13345 573.JG24_28480 99 460 86 516
573.JG24_13350 573.JG24_04415 211 598 92 686
573.JG24_13350 573.JG24_27315 90 460 86 511
573.JG24_13350 573.JG24_23990 192 0 86 229
573.JG24_13350 573.JG24_20805 226 477 84 596
573.JG24_13350 573.JG24_23980 195 869 92 895
573.JG24_13350 573.JG24_13340 104 460 0 495
573.JG24_13350 573.JG24_05925 152 0 203 295
573.JG24_13350 573.JG24_27105 223 421 93 556
573.JG24_13350 573.JG24_27320 83 460 0 483
573.JG24_13350 573.JG24_08390 0 0 183 183
573.JG24_13350 573.JG24_18335 239 0 70 262
573.JG24_13350 573.JG24_07510 0 0 167 167
573.JG24_13350 573.JG24_20810 195 490 86 591
573.JG24_13350 573.JG24_04405 223 421 93 556
573.JG24_13350 573.JG24_15505 192 0 86 229
573.JG24_13350 573.JG24_15515 195 490 86 591
573.JG24_13350 573.JG24_08400 100 557 152 632
573.JG24_13350 573.JG24_28475 192 0 86 229
573.JG24_13350 573.JG24_04410 226 733 75 792
573.JG24_13350 573.JG24_06920 83 557 0 576
573.JG24_13350 573.JG24_27100 226 733 75 792
573.JG24_13350 573.JG24_20820 192 0 86 229
573.JG24_13350 573.JG24_23985 226 636 84 719
573.JG24_13350 573.JG24_08395 83 557 0 576
573.JG24_13350 573.JG24_06905 0 0 183 183
573.JG24_13350 573.JG24_13345 104 460 86 519
573.JG24_13350 573.JG24_28495 226 477 84 596
573.JG24_13350 573.JG24_15510 226 477 94 601
573.JG24_13350 573.JG24_17225 152 0 203 295
573.JG24_13350 573.JG24_28490 195 547 92 639
573.JG24_13350 573.JG24_27095 211 598 92 686
573.JG24_13350 573.JG24_06915 100 557 152 632
573.JG24_13355 573.JG24_13340 0 800 0 800
573.JG24_13355 573.JG24_13345 0 0 167 167
573.JG24_13360 573.JG24_17700 155 0 0 154
573.JG24_13360 573.JG24_14740 195 0 0 195
573.JG24_13360 573.JG24_29555 251 0 0 250
573.JG24_13365 573.JG24_06135 264 0 152 349
573.JG24_13365 573.JG24_06130 335 907 281 951
573.JG24_13365 573.JG24_08775 273 600 205 748
573.JG24_13365 573.JG24_13370 273 600 205 748
573.JG24_13365 573.JG24_23050 195 0 0 195
573.JG24_13370 573.JG24_06125 273 600 205 748
573.JG24_13370 573.JG24_06135 264 0 202 387
573.JG24_13370 573.JG24_13365 273 600 205 748
573.JG24_13370 573.JG24_21775 0 0 162 161
573.JG24_13370 573.JG24_08770 273 600 205 748
573.JG24_13390 573.JG24_22700 161 0 0 161
573.JG24_13390 573.JG24_24685 264 0 0 264
573.JG24_13390 573.JG24_18765 105 0 171 226
573.JG24_13400 573.JG24_11935 232 0 0 231
573.JG24_13400 573.JG24_11900 250 0 90 288
573.JG24_13400 573.JG24_07060 195 0 0 195
573.JG24_13400 573.JG24_09985 195 0 0 195
573.JG24_13400 573.JG24_17270 250 0 90 288
573.JG24_13400 573.JG24_19090 195 0 0 195
573.JG24_13400 573.JG24_17265 250 0 90 288
573.JG24_13410 573.JG24_12605 105 0 99 159
573.JG24_13410 573.JG24_28915 105 0 99 159
573.JG24_13410 573.JG24_25160 105 0 99 159
573.JG24_13410 573.JG24_29380 80 0 127 162
573.JG24_13410 573.JG24_12625 105 0 99 159
573.JG24_13410 573.JG24_08795 105 0 99 159
573.JG24_13410 573.JG24_09375 105 0 99 159
573.JG24_13410 573.JG24_19620 105 0 99 159
573.JG24_13420 573.JG24_07385 268 0 0 268
573.JG24_13425 573.JG24_16720 255 0 0 254
573.JG24_13425 573.JG24_17845 151 228 0 316
573.JG24_13425 573.JG24_23410 243 0 85 277
573.JG24_13425 573.JG24_15140 95 0 139 187
573.JG24_13425 573.JG24_05700 167 0 0 167
573.JG24_13425 573.JG24_18095 95 0 139 187
573.JG24_13425 573.JG24_24750 0 0 237 237
573.JG24_13425 573.JG24_10230 191 172 0 301
573.JG24_13425 573.JG24_06995 67 188 0 210
573.JG24_13425 573.JG24_13855 105 170 0 225
573.JG24_13425 573.JG24_10455 140 0 68 164
573.JG24_13425 573.JG24_01075 167 0 0 167
573.JG24_13425 573.JG24_15365 167 0 0 167
573.JG24_13425 573.JG24_20275 105 170 0 225
573.JG24_13425 573.JG24_19015 191 172 0 301
573.JG24_13425 573.JG24_26435 266 0 0 266
573.JG24_13425 573.JG24_10150 67 188 0 210
573.JG24_13425 573.JG24_17820 0 238 59 252
573.JG24_13425 573.JG24_12785 255 0 0 254
573.JG24_13425 573.JG24_03285 105 170 0 225
573.JG24_13425 573.JG24_17840 76 968 0 969
573.JG24_13425 573.JG24_22725 191 172 0 301
573.JG24_13425 573.JG24_27970 105 170 0 225
573.JG24_13425 573.JG24_26385 191 172 0 301
573.JG24_13425 573.JG24_03540 105 170 0 225
573.JG24_13425 573.JG24_28090 67 188 0 210
573.JG24_13425 573.JG24_07050 167 0 0 167
573.JG24_13425 573.JG24_15765 167 0 0 167
573.JG24_13425 573.JG24_22675 67 188 0 210
573.JG24_13425 573.JG24_14485 105 170 0 225
573.JG24_13425 573.JG24_05020 62 238 0 254
573.JG24_13425 573.JG24_30185 140 0 68 164
573.JG24_13425 573.JG24_24160 266 0 0 266
573.JG24_13425 573.JG24_24545 167 0 0 167
573.JG24_13425 573.JG24_08185 49 232 0 238
573.JG24_13425 573.JG24_06600 191 172 0 301
573.JG24_13425 573.JG24_10130 67 188 0 210
573.JG24_13435 573.JG24_16845 263 0 0 263
573.JG24_13435 573.JG24_16805 263 0 0 263
573.JG24_13435 573.JG24_30375 100 326 0 367
573.JG24_13435 573.JG24_27725 78 0 144 177
573.JG24_13435 573.JG24_08670 140 0 60 157
573.JG24_13435 573.JG24_24685 347 849 208 915
573.JG24_13435 573.JG24_08515 140 0 60 157
573.JG24_13435 573.JG24_16405 140 0 60 157
573.JG24_13435 573.JG24_16840 0 0 201 201
573.JG24_13435 573.JG24_23895 0 509 97 537
573.JG24_13445 573.JG24_08040 0 0 490 489
573.JG24_13450 573.JG24_23110 240 0 0 239
573.JG24_13450 573.JG24_08385 98 97 0 150
573.JG24_13450 573.JG24_13335 98 213 0 259
573.JG24_13450 573.JG24_22305 220 0 0 220
573.JG24_13450 573.JG24_18470 98 97 0 150
573.JG24_13450 573.JG24_14960 258 231 0 405
573.JG24_13450 573.JG24_19340 230 0 0 229
573.JG24_13450 573.JG24_29035 98 213 0 259
573.JG24_13450 573.JG24_13955 187 0 0 187
573.JG24_13450 573.JG24_18800 250 0 0 250
573.JG24_13450 573.JG24_19465 98 213 0 259
573.JG24_13450 573.JG24_26005 220 0 0 220
573.JG24_13450 573.JG24_05325 98 213 0 259
573.JG24_13450 573.JG24_11715 240 0 0 239
573.JG24_13450 573.JG24_12655 187 0 0 187
573.JG24_13450 573.JG24_12135 132 162 0 241
573.JG24_13450 573.JG24_05570 187 0 0 187
573.JG24_13450 573.JG24_05055 98 213 0 259
573.JG24_13450 573.JG24_20595 98 97 0 150
573.JG24_13450 573.JG24_10585 98 213 0 259
573.JG24_13450 573.JG24_11730 98 213 0 259
573.JG24_13450 573.JG24_28430 98 97 0 150
573.JG24_13450 573.JG24_24265 220 0 0 220
573.JG24_13450 573.JG24_26625 265 0 0 265
573.JG24_13450 573.JG24_10550 98 97 0 150
573.JG24_13450 573.JG24_13980 187 0 0 187
573.JG24_13450 573.JG24_00795 260 0 0 260
573.JG24_13450 573.JG24_03455 98 213 0 259
573.JG24_13450 573.JG24_28500 132 162 0 241
573.JG24_13450 573.JG24_11695 220 0 0 220
573.JG24_13450 573.JG24_10370 98 231 0 276
573.JG24_13450 573.JG24_07605 98 213 0 259
573.JG24_13450 573.JG24_20600 220 0 0 220
573.JG24_13450 573.JG24_26620 260 0 0 260
573.JG24_13450 573.JG24_27720 154 0 0 153
573.JG24_13450 573.JG24_21575 260 0 0 260
573.JG24_13450 573.JG24_20175 260 0 0 260
573.JG24_13450 573.JG24_18460 220 0 0 220
573.JG24_13450 573.JG24_10300 98 213 0 259
573.JG24_13450 573.JG24_17310 247 162 0 342
573.JG24_13450 573.JG24_24780 260 0 0 260
573.JG24_13450 573.JG24_15635 230 0 0 229
573.JG24_13450 573.JG24_28405 250 0 0 250
573.JG24_13450 573.JG24_16565 265 0 0 265
573.JG24_13450 573.JG24_25130 132 162 0 241
573.JG24_13450 573.JG24_29100 98 97 0 150
573.JG24_13450 573.JG24_07575 98 213 0 259
573.JG24_13450 573.JG24_23660 187 0 0 187
573.JG24_13450 573.JG24_20330 220 0 0 220
573.JG24_13450 573.JG24_08465 190 0 0 190
573.JG24_13450 573.JG24_29040 230 0 0 229
573.JG24_13450 573.JG24_29045 230 0 0 229
573.JG24_13450 573.JG24_28775 220 0 0 220
573.JG24_13450 573.JG24_13310 98 213 0 259
573.JG24_13450 573.JG24_28925 98 213 0 259
573.JG24_13450 573.JG24_12975 132 162 0 241
573.JG24_13450 573.JG24_09315 98 97 0 150
573.JG24_13455 573.JG24_19355 66 156 0 178
573.JG24_13455 573.JG24_24460 66 330 0 347
573.JG24_13455 573.JG24_24980 240 504 75 620
573.JG24_13455 573.JG24_12160 66 156 0 178
573.JG24_13455 573.JG24_00935 66 156 0 178
573.JG24_13455 573.JG24_11570 76 212 74 266
573.JG24_13455 573.JG24_27985 66 156 0 178
573.JG24_13455 573.JG24_16490 110 344 0 391
573.JG24_13455 573.JG24_03370 66 156 0 178
573.JG24_13455 573.JG24_09880 76 212 74 266
573.JG24_13460 573.JG24_26515 177 0 0 177
573.JG24_13465 573.JG24_13090 0 0 227 226
573.JG24_13465 573.JG24_13470 997 0 0 997
573.JG24_13470 573.JG24_13465 997 0 0 997
573.JG24_13470 573.JG24_13090 0 0 260 260
573.JG24_13480 573.JG24_14245 0 174 168 283
573.JG24_13485 573.JG24_18470 98 97 0 150
573.JG24_13485 573.JG24_19340 230 0 0 229
573.JG24_13485 573.JG24_14960 258 231 0 405
573.JG24_13485 573.JG24_08385 98 97 0 150
573.JG24_13485 573.JG24_23110 240 0 0 239
573.JG24_13485 573.JG24_13335 98 213 0 259
573.JG24_13485 573.JG24_22305 220 0 0 220
573.JG24_13485 573.JG24_13955 187 0 0 187
573.JG24_13485 573.JG24_18800 250 0 0 250
573.JG24_13485 573.JG24_29035 98 213 0 259
573.JG24_13485 573.JG24_20595 98 97 0 150
573.JG24_13485 573.JG24_10585 98 213 0 259
573.JG24_13485 573.JG24_26005 220 0 0 220
573.JG24_13485 573.JG24_19465 98 213 0 259
573.JG24_13485 573.JG24_12655 187 0 0 187
573.JG24_13485 573.JG24_11715 240 0 0 239
573.JG24_13485 573.JG24_05325 98 213 0 259
573.JG24_13485 573.JG24_05570 187 0 0 187
573.JG24_13485 573.JG24_12135 132 162 0 241
573.JG24_13485 573.JG24_05055 98 213 0 259
573.JG24_13485 573.JG24_28430 98 97 0 150
573.JG24_13485 573.JG24_26625 265 0 0 265
573.JG24_13485 573.JG24_24265 220 0 0 220
573.JG24_13485 573.JG24_10550 98 97 0 150
573.JG24_13485 573.JG24_13980 187 0 0 187
573.JG24_13485 573.JG24_11730 98 213 0 259
573.JG24_13485 573.JG24_11695 220 0 0 220
573.JG24_13485 573.JG24_10370 98 231 0 276
573.JG24_13485 573.JG24_07605 98 213 0 259
573.JG24_13485 573.JG24_20600 220 0 0 220
573.JG24_13485 573.JG24_27720 154 0 0 153
573.JG24_13485 573.JG24_26620 260 0 0 260
573.JG24_13485 573.JG24_00795 260 0 0 260
573.JG24_13485 573.JG24_28500 132 162 0 241
573.JG24_13485 573.JG24_03455 98 213 0 259
573.JG24_13485 573.JG24_17310 247 162 0 342
573.JG24_13485 573.JG24_21575 260 0 0 260
573.JG24_13485 573.JG24_18460 220 0 0 220
573.JG24_13485 573.JG24_20175 260 0 0 260
573.JG24_13485 573.JG24_10300 98 213 0 259
573.JG24_13485 573.JG24_28405 250 0 0 250
