protein1 protein2 experimental database textmining combined_score
1280.SAXN108_1721 1280.SAXN108_0362 188 0 0 188
1280.SAXN108_1721 1280.SAXN108_1996 167 0 0 167
1280.SAXN108_1721 1280.SAXN108_1282 328 0 0 328
1280.SAXN108_1721 1280.SAXN108_2301 360 0 184 455
1280.SAXN108_1721 1280.SAXN108_0134 165 167 0 274
1280.SAXN108_1721 1280.SAXN108_1091 371 0 0 371
1280.SAXN108_1721 1280.SAXN108_2456 188 0 0 188
1280.SAXN108_1721 1280.SAXN108_0612 184 0 0 183
1280.SAXN108_1721 1280.SAXN108_2273 188 0 0 188
1280.SAXN108_1721 1280.SAXN108_2805 165 247 0 344
1280.SAXN108_1721 1280.SAXN108_0929 209 272 0 399
1280.SAXN108_1721 1280.SAXN108_0794 167 0 0 167
1280.SAXN108_1721 1280.SAXN108_0256 188 0 0 188
1280.SAXN108_1721 1280.SAXN108_0208 121 702 0 726
1280.SAXN108_1721 1280.SAXN108_1366 380 711 585 919
1280.SAXN108_1721 1280.SAXN108_2837 132 167 0 246
1280.SAXN108_1721 1280.SAXN108_1542 171 0 0 171
1280.SAXN108_1721 1280.SAXN108_1144 283 0 0 282
1280.SAXN108_1721 1280.SAXN108_2348 176 0 0 175
1280.SAXN108_1721 1280.SAXN108_0188 188 0 0 188
1280.SAXN108_1721 1280.SAXN108_1219 161 0 0 161
1280.SAXN108_1721 1280.SAXN108_0601 178 0 0 177
1280.SAXN108_1721 1280.SAXN108_1532 170 0 0 169
1280.SAXN108_1721 1280.SAXN108_0002 0 0 192 192
1280.SAXN108_1721 1280.SAXN108_0613 184 0 0 183
1280.SAXN108_1721 1280.SAXN108_2023 165 247 0 344
1280.SAXN108_1721 1280.SAXN108_0153 165 327 0 414
1280.SAXN108_1721 1280.SAXN108_0219 358 374 208 653
1280.SAXN108_1721 1280.SAXN108_2121 64 0 391 405
1280.SAXN108_1721 1280.SAXN108_2871 358 374 208 653
1280.SAXN108_1721 1280.SAXN108_2022 165 247 0 344
1280.SAXN108_1721 1280.SAXN108_0252 170 0 0 169
1280.SAXN108_1721 1280.SAXN108_2302 360 0 184 455
1280.SAXN108_1721 1280.SAXN108_2882 165 327 0 414
1280.SAXN108_1721 1280.SAXN108_1539 296 337 0 513
1280.SAXN108_1721 1280.SAXN108_1586 237 0 0 237
1280.SAXN108_1721 1280.SAXN108_1143 263 365 0 511
1280.SAXN108_1721 1280.SAXN108_1306 176 0 0 175
1280.SAXN108_1721 1280.SAXN108_2367 165 327 0 414
1280.SAXN108_1721 1280.SAXN108_1726 237 0 0 237
1280.SAXN108_1721 1280.SAXN108_1248 433 0 0 433
1280.SAXN108_1721 1280.SAXN108_1801 186 0 0 186
1280.SAXN108_1721 1280.SAXN108_0446 178 0 0 177
1280.SAXN108_1721 1280.SAXN108_1354 237 0 0 237
1280.SAXN108_1721 1280.SAXN108_0045 172 0 0 171
1280.SAXN108_1721 1280.SAXN108_1431 296 255 0 453
1280.SAXN108_1721 1280.SAXN108_0953 138 634 0 671
1280.SAXN108_1721 1280.SAXN108_0447 178 0 0 177
1280.SAXN108_1721 1280.SAXN108_1540 371 0 0 371
1280.SAXN108_1721 1280.SAXN108_0552 187 0 213 332
1280.SAXN108_1721 1280.SAXN108_1880 165 711 387 839
1280.SAXN108_1721 1280.SAXN108_0611 184 0 0 183
1280.SAXN108_1721 1280.SAXN108_1247 446 373 0 637
1280.SAXN108_1721 1280.SAXN108_1220 153 0 0 152
1280.SAXN108_1721 1280.SAXN108_2056 188 0 0 188
1280.SAXN108_1721 1280.SAXN108_0001 0 0 192 192
1280.SAXN108_1721 1280.SAXN108_2845 188 0 0 188
1280.SAXN108_1721 1280.SAXN108_1232 209 272 0 399
1280.SAXN108_1721 1280.SAXN108_2135 170 0 0 169
1280.SAXN108_1721 1280.SAXN108_2351 213 0 0 213
1280.SAXN108_1721 1280.SAXN108_1093 171 0 0 171
1280.SAXN108_1726 1280.SAXN108_2492 484 0 0 483
1280.SAXN108_1726 1280.SAXN108_0252 177 0 0 177
1280.SAXN108_1726 1280.SAXN108_2490 384 0 0 384
1280.SAXN108_1726 1280.SAXN108_2871 212 479 0 571
1280.SAXN108_1726 1280.SAXN108_1606 127 0 228 297
1280.SAXN108_1726 1280.SAXN108_2500 447 0 0 447
1280.SAXN108_1726 1280.SAXN108_1258 384 0 0 384
1280.SAXN108_1726 1280.SAXN108_2367 73 327 0 349
1280.SAXN108_1726 1280.SAXN108_2489 490 0 0 489
1280.SAXN108_1726 1280.SAXN108_2785 120 106 0 179
1280.SAXN108_1726 1280.SAXN108_2476 384 0 0 384
1280.SAXN108_1726 1280.SAXN108_2496 484 0 0 483
1280.SAXN108_1726 1280.SAXN108_0175 164 0 0 163
1280.SAXN108_1726 1280.SAXN108_2483 447 0 0 447
1280.SAXN108_1726 1280.SAXN108_2922 185 0 0 185
1280.SAXN108_1726 1280.SAXN108_2135 177 0 0 177
1280.SAXN108_1726 1280.SAXN108_1738 180 0 0 179
1280.SAXN108_1726 1280.SAXN108_2486 384 0 0 384
1280.SAXN108_1726 1280.SAXN108_0178 164 0 0 163
1280.SAXN108_1726 1280.SAXN108_1093 0 0 183 183
1280.SAXN108_1726 1280.SAXN108_1079 0 0 224 224
1280.SAXN108_1726 1280.SAXN108_1220 264 165 91 392
1280.SAXN108_1726 1280.SAXN108_2571 164 0 0 163
1280.SAXN108_1726 1280.SAXN108_0524 164 0 0 163
1280.SAXN108_1726 1280.SAXN108_0844 152 634 0 676
1280.SAXN108_1726 1280.SAXN108_0593 450 0 0 450
1280.SAXN108_1726 1280.SAXN108_2475 384 0 0 384
1280.SAXN108_1726 1280.SAXN108_1359 122 760 0 780
1280.SAXN108_1726 1280.SAXN108_1277 447 0 0 447
1280.SAXN108_1726 1280.SAXN108_1764 158 0 0 157
1280.SAXN108_1726 1280.SAXN108_1734 180 0 0 179
1280.SAXN108_1726 1280.SAXN108_2479 64 634 0 642
1280.SAXN108_1726 1280.SAXN108_2481 484 0 0 483
1280.SAXN108_1726 1280.SAXN108_2487 484 0 0 483
1280.SAXN108_1726 1280.SAXN108_0426 0 0 179 179
1280.SAXN108_1726 1280.SAXN108_2485 484 0 0 483
1280.SAXN108_1726 1280.SAXN108_2787 164 0 0 163
1280.SAXN108_1726 1280.SAXN108_1272 383 0 0 382
1280.SAXN108_1726 1280.SAXN108_1730 122 697 391 823
1280.SAXN108_1726 1280.SAXN108_0769 165 0 0 165
1280.SAXN108_1726 1280.SAXN108_1532 177 0 0 177
1280.SAXN108_1726 1280.SAXN108_1140 170 0 0 169
1280.SAXN108_1726 1280.SAXN108_2468 484 0 0 483
1280.SAXN108_1726 1280.SAXN108_0153 73 327 0 349
1280.SAXN108_1726 1280.SAXN108_0592 312 0 0 311
1280.SAXN108_1726 1280.SAXN108_1580 135 0 77 167
1280.SAXN108_1726 1280.SAXN108_2882 73 327 0 349
1280.SAXN108_1726 1280.SAXN108_2493 384 0 0 384
1280.SAXN108_1726 1280.SAXN108_0841 207 0 0 207
1280.SAXN108_1726 1280.SAXN108_2022 73 247 0 272
1280.SAXN108_1726 1280.SAXN108_2499 491 0 0 491
1280.SAXN108_1726 1280.SAXN108_1748 384 0 0 384
1280.SAXN108_1726 1280.SAXN108_2370 0 711 523 856
1280.SAXN108_1726 1280.SAXN108_1721 237 0 0 237
1280.SAXN108_1726 1280.SAXN108_0874 120 106 0 179
1280.SAXN108_1726 1280.SAXN108_1774 120 106 0 179
1280.SAXN108_1726 1280.SAXN108_0598 383 0 0 382
1280.SAXN108_1726 1280.SAXN108_2498 447 0 0 447
1280.SAXN108_1726 1280.SAXN108_0808 170 0 0 169
1280.SAXN108_1726 1280.SAXN108_2876 122 707 0 731
1280.SAXN108_1726 1280.SAXN108_2488 484 0 0 483
1280.SAXN108_1726 1280.SAXN108_1880 158 0 0 157
1280.SAXN108_1726 1280.SAXN108_0953 165 0 0 165
1280.SAXN108_1726 1280.SAXN108_0431 244 0 0 243
1280.SAXN108_1726 1280.SAXN108_0552 158 254 0 345
1280.SAXN108_1726 1280.SAXN108_1754 164 0 0 163
1280.SAXN108_1726 1280.SAXN108_0201 83 658 0 672
1280.SAXN108_1726 1280.SAXN108_1713 165 0 293 384
1280.SAXN108_1726 1280.SAXN108_2282 0 0 179 179
1280.SAXN108_1726 1280.SAXN108_2902 133 0 140 222
1280.SAXN108_1726 1280.SAXN108_2032 120 106 0 179
1280.SAXN108_1726 1280.SAXN108_2494 484 0 0 483
1280.SAXN108_1726 1280.SAXN108_2633 164 0 0 163
1280.SAXN108_1726 1280.SAXN108_0599 384 0 0 384
1280.SAXN108_1726 1280.SAXN108_0650 0 0 183 183
1280.SAXN108_1726 1280.SAXN108_0221 164 0 0 163
1280.SAXN108_1726 1280.SAXN108_0880 120 106 0 179
1280.SAXN108_1726 1280.SAXN108_2482 489 0 0 489
1280.SAXN108_1726 1280.SAXN108_1765 183 0 0 183
1280.SAXN108_1726 1280.SAXN108_2491 484 0 0 483
1280.SAXN108_1726 1280.SAXN108_0840 165 0 293 384
1280.SAXN108_1726 1280.SAXN108_0134 73 167 0 194
1280.SAXN108_1726 1280.SAXN108_0600 447 0 0 447
1280.SAXN108_1726 1280.SAXN108_1542 0 0 183 183
1280.SAXN108_1726 1280.SAXN108_2805 73 247 0 272
1280.SAXN108_1726 1280.SAXN108_1353 384 0 0 384
1280.SAXN108_1726 1280.SAXN108_2121 173 0 0 173
1280.SAXN108_1726 1280.SAXN108_2497 484 0 0 483
1280.SAXN108_1726 1280.SAXN108_0219 212 479 0 571
1280.SAXN108_1726 1280.SAXN108_2484 484 0 0 483
1280.SAXN108_1726 1280.SAXN108_2023 73 247 0 272
1280.SAXN108_1726 1280.SAXN108_0591 450 0 0 450
1280.SAXN108_1726 1280.SAXN108_2495 448 0 0 448
1280.SAXN108_1726 1280.SAXN108_1870 169 0 47 174
1280.SAXN108_1726 1280.SAXN108_0868 0 0 179 179
1280.SAXN108_1726 1280.SAXN108_1639 161 0 189 290
1280.SAXN108_1727 1280.SAXN108_0956 158 0 0 157
1280.SAXN108_1727 1280.SAXN108_2282 0 162 148 255
1280.SAXN108_1727 1280.SAXN108_1220 133 0 69 158
1280.SAXN108_1727 1280.SAXN108_2532 298 0 0 298
1280.SAXN108_1727 1280.SAXN108_1978 163 0 0 163
1280.SAXN108_1727 1280.SAXN108_1232 187 0 0 187
1280.SAXN108_1727 1280.SAXN108_2135 178 0 0 177
1280.SAXN108_1727 1280.SAXN108_1290 169 0 0 169
1280.SAXN108_1727 1280.SAXN108_0552 167 0 0 167
1280.SAXN108_1727 1280.SAXN108_2187 182 0 0 181
1280.SAXN108_1727 1280.SAXN108_2692 182 0 0 181
1280.SAXN108_1727 1280.SAXN108_1804 163 0 0 163
1280.SAXN108_1727 1280.SAXN108_1905 175 0 0 175
1280.SAXN108_1727 1280.SAXN108_0222 298 0 0 298
1280.SAXN108_1727 1280.SAXN108_0447 167 0 0 167
1280.SAXN108_1727 1280.SAXN108_2890 161 0 0 161
1280.SAXN108_1727 1280.SAXN108_2895 162 0 0 161
1280.SAXN108_1727 1280.SAXN108_1816 175 0 0 175
1280.SAXN108_1727 1280.SAXN108_0248 182 0 0 181
1280.SAXN108_1727 1280.SAXN108_0446 167 0 0 167
1280.SAXN108_1727 1280.SAXN108_1291 181 0 0 181
1280.SAXN108_1727 1280.SAXN108_0957 151 678 0 714
1280.SAXN108_1727 1280.SAXN108_1606 190 0 0 190
1280.SAXN108_1727 1280.SAXN108_2334 172 0 0 171
1280.SAXN108_1727 1280.SAXN108_2302 169 0 0 169
1280.SAXN108_1727 1280.SAXN108_0252 178 0 0 177
1280.SAXN108_1727 1280.SAXN108_2326 439 0 0 439
1280.SAXN108_1727 1280.SAXN108_0868 0 162 148 255
1280.SAXN108_1727 1280.SAXN108_1492 182 0 0 181
1280.SAXN108_1727 1280.SAXN108_0771 175 0 0 175
1280.SAXN108_1727 1280.SAXN108_0605 175 0 0 175
1280.SAXN108_1727 1280.SAXN108_1532 178 0 0 177
1280.SAXN108_1727 1280.SAXN108_1219 160 0 0 159
1280.SAXN108_1727 1280.SAXN108_0601 167 0 0 167
1280.SAXN108_1727 1280.SAXN108_0929 187 0 0 187
1280.SAXN108_1727 1280.SAXN108_1681 182 0 0 181
1280.SAXN108_1727 1280.SAXN108_2453 175 0 0 175
1280.SAXN108_1727 1280.SAXN108_1366 187 0 0 187
1280.SAXN108_1727 1280.SAXN108_0727 162 0 0 161
1280.SAXN108_1727 1280.SAXN108_1616 182 0 0 181
1280.SAXN108_1727 1280.SAXN108_0426 0 162 148 255
1280.SAXN108_1727 1280.SAXN108_1621 173 0 0 173
1280.SAXN108_1727 1280.SAXN108_2161 182 0 0 181
1280.SAXN108_1727 1280.SAXN108_2301 169 0 0 169
1280.SAXN108_1727 1280.SAXN108_1765 183 0 0 183
1280.SAXN108_1727 1280.SAXN108_2323 162 0 0 161
1280.SAXN108_1727 1280.SAXN108_2349 187 0 0 187
1280.SAXN108_1727 1280.SAXN108_1811 122 702 0 727
1280.SAXN108_1727 1280.SAXN108_1764 161 0 0 161
1280.SAXN108_1727 1280.SAXN108_1821 181 0 0 181
1280.SAXN108_1727 1280.SAXN108_2638 0 0 161 161
1280.SAXN108_1727 1280.SAXN108_2360 163 0 0 163
1280.SAXN108_1728 1280.SAXN108_1551 301 890 0 919
1280.SAXN108_1728 1280.SAXN108_0844 308 0 0 307
1280.SAXN108_1728 1280.SAXN108_1550 433 892 208 947
1280.SAXN108_1728 1280.SAXN108_1635 301 890 0 919
1280.SAXN108_1728 1280.SAXN108_1634 433 892 208 947
1280.SAXN108_1728 1280.SAXN108_1887 177 0 0 177
1280.SAXN108_1728 1280.SAXN108_1729 897 928 0 992
1280.SAXN108_1728 1280.SAXN108_1305 166 0 0 165
1280.SAXN108_1728 1280.SAXN108_2668 177 0 0 177
1280.SAXN108_1729 1280.SAXN108_1635 301 890 0 919
1280.SAXN108_1729 1280.SAXN108_1801 237 0 0 237
1280.SAXN108_1729 1280.SAXN108_1550 431 892 399 959
1280.SAXN108_1729 1280.SAXN108_1551 301 890 0 919
1280.SAXN108_1729 1280.SAXN108_0844 308 0 0 307
1280.SAXN108_1729 1280.SAXN108_1143 121 505 0 546
1280.SAXN108_1729 1280.SAXN108_1313 83 234 0 267
1280.SAXN108_1729 1280.SAXN108_2645 83 234 0 267
1280.SAXN108_1729 1280.SAXN108_2755 83 234 0 267
1280.SAXN108_1729 1280.SAXN108_2668 177 0 0 177
1280.SAXN108_1729 1280.SAXN108_2454 83 234 0 267
1280.SAXN108_1729 1280.SAXN108_1255 182 0 0 181
1280.SAXN108_1729 1280.SAXN108_1634 431 892 399 959
1280.SAXN108_1729 1280.SAXN108_1728 897 928 0 992
1280.SAXN108_1729 1280.SAXN108_1887 177 0 0 177
1280.SAXN108_1730 1280.SAXN108_2479 273 0 0 273
1280.SAXN108_1730 1280.SAXN108_2658 157 0 0 156
1280.SAXN108_1730 1280.SAXN108_1765 178 0 0 177
1280.SAXN108_1730 1280.SAXN108_0644 262 0 0 262
1280.SAXN108_1730 1280.SAXN108_1231 167 0 0 167
1280.SAXN108_1730 1280.SAXN108_1195 182 0 0 181
1280.SAXN108_1730 1280.SAXN108_2828 167 0 0 167
1280.SAXN108_1730 1280.SAXN108_1782 174 0 0 173
1280.SAXN108_1730 1280.SAXN108_1879 182 0 0 181
1280.SAXN108_1730 1280.SAXN108_1532 166 0 0 165
1280.SAXN108_1730 1280.SAXN108_1606 0 0 192 192
1280.SAXN108_1730 1280.SAXN108_1284 167 0 0 167
1280.SAXN108_1730 1280.SAXN108_0113 167 0 0 167
1280.SAXN108_1730 1280.SAXN108_2577 167 0 0 167
1280.SAXN108_1730 1280.SAXN108_0252 166 0 0 165
1280.SAXN108_1730 1280.SAXN108_2726 167 0 0 167
1280.SAXN108_1730 1280.SAXN108_0841 196 0 0 196
1280.SAXN108_1730 1280.SAXN108_0937 307 0 0 307
1280.SAXN108_1730 1280.SAXN108_0289 157 0 0 156
1280.SAXN108_1730 1280.SAXN108_1080 72 505 0 521
1280.SAXN108_1730 1280.SAXN108_1726 122 697 391 823
1280.SAXN108_1730 1280.SAXN108_1310 155 0 0 154
1280.SAXN108_1730 1280.SAXN108_0552 102 254 0 301
1280.SAXN108_1730 1280.SAXN108_2111 174 0 0 173
1280.SAXN108_1730 1280.SAXN108_2891 155 0 0 154
1280.SAXN108_1730 1280.SAXN108_1720 187 0 0 187
1280.SAXN108_1730 1280.SAXN108_1004 182 0 0 181
1280.SAXN108_1730 1280.SAXN108_2135 166 0 0 165
1280.SAXN108_1730 1280.SAXN108_0821 165 0 0 165
1280.SAXN108_1731 1280.SAXN108_0416 168 0 0 167
1280.SAXN108_1731 1280.SAXN108_1612 184 0 0 183
1280.SAXN108_1731 1280.SAXN108_0327 168 0 0 167
1280.SAXN108_1731 1280.SAXN108_0528 444 0 187 528
1280.SAXN108_1731 1280.SAXN108_1959 168 0 0 167
1280.SAXN108_1731 1280.SAXN108_2088 168 0 0 167
1280.SAXN108_1731 1280.SAXN108_0182 187 0 0 187
1280.SAXN108_1731 1280.SAXN108_2342 168 0 0 167
1280.SAXN108_1731 1280.SAXN108_1992 287 0 112 339
1280.SAXN108_1731 1280.SAXN108_0535 176 0 0 175
1280.SAXN108_1731 1280.SAXN108_0534 176 0 0 175
1280.SAXN108_1731 1280.SAXN108_1478 287 0 416 565
1280.SAXN108_1731 1280.SAXN108_1268 0 0 429 429
1280.SAXN108_1731 1280.SAXN108_0003 450 0 289 592
1280.SAXN108_1731 1280.SAXN108_2104 335 0 370 563
1280.SAXN108_1732 1280.SAXN108_1220 170 0 0 169
1280.SAXN108_1734 1280.SAXN108_1726 180 0 0 179
1280.SAXN108_1734 1280.SAXN108_0086 206 0 0 206
1280.SAXN108_1734 1280.SAXN108_0808 157 0 0 156
1280.SAXN108_1734 1280.SAXN108_2252 164 0 0 163
1280.SAXN108_1734 1280.SAXN108_2323 0 0 196 196
1280.SAXN108_1734 1280.SAXN108_0084 164 0 0 163
1280.SAXN108_1734 1280.SAXN108_1140 157 0 0 156
1280.SAXN108_1734 1280.SAXN108_1219 152 0 0 151
1280.SAXN108_1734 1280.SAXN108_2121 174 0 199 310
1280.SAXN108_1734 1280.SAXN108_1647 164 0 0 163
1280.SAXN108_1736 1280.SAXN108_1486 151 0 0 150
1280.SAXN108_1736 1280.SAXN108_0956 222 0 0 222
1280.SAXN108_1736 1280.SAXN108_2831 153 0 0 152
1280.SAXN108_1736 1280.SAXN108_1752 199 0 0 199
1280.SAXN108_1736 1280.SAXN108_0992 189 0 0 189
1280.SAXN108_1736 1280.SAXN108_1560 107 280 0 329
1280.SAXN108_1736 1280.SAXN108_0431 266 0 77 293
1280.SAXN108_1736 1280.SAXN108_1880 303 0 0 303
1280.SAXN108_1736 1280.SAXN108_2413 180 0 0 179
1280.SAXN108_1736 1280.SAXN108_1816 160 0 0 159
1280.SAXN108_1736 1280.SAXN108_2525 170 0 0 169
1280.SAXN108_1736 1280.SAXN108_1891 199 0 0 199
1280.SAXN108_1736 1280.SAXN108_2830 153 0 0 152
1280.SAXN108_1736 1280.SAXN108_1284 163 0 0 163
1280.SAXN108_1736 1280.SAXN108_2022 176 0 0 175
1280.SAXN108_1736 1280.SAXN108_2726 163 0 0 163
1280.SAXN108_1736 1280.SAXN108_2882 176 0 0 175
1280.SAXN108_1736 1280.SAXN108_1535 179 0 0 179
1280.SAXN108_1736 1280.SAXN108_2348 164 0 0 163
1280.SAXN108_1736 1280.SAXN108_0510 169 0 0 169
1280.SAXN108_1736 1280.SAXN108_0771 160 0 0 159
1280.SAXN108_1736 1280.SAXN108_0102 169 0 0 169
1280.SAXN108_1736 1280.SAXN108_2023 176 0 0 175
1280.SAXN108_1736 1280.SAXN108_0647 220 0 0 220
1280.SAXN108_1736 1280.SAXN108_2805 176 0 0 175
1280.SAXN108_1736 1280.SAXN108_1542 177 0 0 177
1280.SAXN108_1736 1280.SAXN108_1999 260 0 0 260
1280.SAXN108_1736 1280.SAXN108_2453 160 0 0 159
1280.SAXN108_1736 1280.SAXN108_2873 210 0 0 210
1280.SAXN108_1736 1280.SAXN108_2811 178 0 0 177
1280.SAXN108_1736 1280.SAXN108_1366 289 0 0 288
1280.SAXN108_1736 1280.SAXN108_1231 163 0 0 163
1280.SAXN108_1736 1280.SAXN108_0134 176 0 0 175
1280.SAXN108_1736 1280.SAXN108_0101 169 0 0 169
1280.SAXN108_1736 1280.SAXN108_1765 183 0 0 183
1280.SAXN108_1736 1280.SAXN108_1811 255 0 0 254
1280.SAXN108_1736 1280.SAXN108_0650 177 0 0 177
1280.SAXN108_1736 1280.SAXN108_0439 179 0 0 179
1280.SAXN108_1736 1280.SAXN108_2039 178 0 0 177
1280.SAXN108_1736 1280.SAXN108_0842 255 0 0 254
1280.SAXN108_1736 1280.SAXN108_1351 210 0 0 210
1280.SAXN108_1736 1280.SAXN108_1093 177 0 0 177
1280.SAXN108_1736 1280.SAXN108_1751 255 0 0 254
1280.SAXN108_1736 1280.SAXN108_0565 169 0 0 169
1280.SAXN108_1736 1280.SAXN108_2135 166 0 0 165
1280.SAXN108_1736 1280.SAXN108_0626 182 0 0 181
1280.SAXN108_1736 1280.SAXN108_2111 182 0 0 181
1280.SAXN108_1736 1280.SAXN108_1041 153 0 0 152
1280.SAXN108_1736 1280.SAXN108_2367 176 0 0 175
1280.SAXN108_1736 1280.SAXN108_2936 180 0 0 179
1280.SAXN108_1736 1280.SAXN108_2586 299 0 0 299
1280.SAXN108_1736 1280.SAXN108_2008 183 0 0 183
1280.SAXN108_1736 1280.SAXN108_1354 179 0 0 179
1280.SAXN108_1736 1280.SAXN108_1571 151 0 0 150
1280.SAXN108_1736 1280.SAXN108_0113 163 0 0 163
1280.SAXN108_1736 1280.SAXN108_1201 169 0 0 169
1280.SAXN108_1736 1280.SAXN108_0937 226 0 0 225
1280.SAXN108_1736 1280.SAXN108_0673 226 0 0 225
1280.SAXN108_1736 1280.SAXN108_0577 184 0 0 183
1280.SAXN108_1736 1280.SAXN108_2577 163 0 0 163
1280.SAXN108_1736 1280.SAXN108_1867 175 0 0 175
1280.SAXN108_1736 1280.SAXN108_0252 166 0 0 165
1280.SAXN108_1736 1280.SAXN108_1782 182 0 0 181
1280.SAXN108_1736 1280.SAXN108_0810 179 0 0 179
1280.SAXN108_1736 1280.SAXN108_2828 163 0 0 163
1280.SAXN108_1736 1280.SAXN108_0153 176 0 0 175
1280.SAXN108_1736 1280.SAXN108_2014 179 0 0 179
1280.SAXN108_1736 1280.SAXN108_1532 166 0 0 165
1280.SAXN108_1736 1280.SAXN108_1648 151 0 0 150
1280.SAXN108_1736 1280.SAXN108_1883 182 0 0 181
1280.SAXN108_1736 1280.SAXN108_1526 175 0 0 175
1280.SAXN108_1736 1280.SAXN108_0830 151 0 0 150
1280.SAXN108_1736 1280.SAXN108_0136 180 0 0 179
1280.SAXN108_1736 1280.SAXN108_1042 153 0 0 152
1280.SAXN108_1736 1280.SAXN108_2706 158 0 0 157
1280.SAXN108_1736 1280.SAXN108_1359 255 0 0 254
1280.SAXN108_1736 1280.SAXN108_1047 178 0 0 177
1280.SAXN108_1738 1280.SAXN108_1726 180 0 0 179
1280.SAXN108_1738 1280.SAXN108_2252 164 0 0 163
1280.SAXN108_1738 1280.SAXN108_0808 157 0 0 156
1280.SAXN108_1738 1280.SAXN108_0086 206 0 0 206
1280.SAXN108_1738 1280.SAXN108_2323 0 0 185 185
1280.SAXN108_1738 1280.SAXN108_1647 164 0 0 163
1280.SAXN108_1738 1280.SAXN108_0084 164 0 0 163
1280.SAXN108_1738 1280.SAXN108_2121 174 0 199 310
1280.SAXN108_1738 1280.SAXN108_1219 152 0 0 151
1280.SAXN108_1738 1280.SAXN108_1140 157 0 0 156
1280.SAXN108_1739 1280.SAXN108_1080 173 0 0 173
1280.SAXN108_1739 1280.SAXN108_0252 170 0 0 169
1280.SAXN108_1739 1280.SAXN108_1309 0 0 198 198
1280.SAXN108_1739 1280.SAXN108_1765 183 0 0 183
1280.SAXN108_1739 1280.SAXN108_2135 170 0 0 169
1280.SAXN108_1739 1280.SAXN108_0644 302 534 588 854
1280.SAXN108_1739 1280.SAXN108_1532 170 0 0 169
1280.SAXN108_1741 1280.SAXN108_0430 0 0 229 228
1280.SAXN108_1741 1280.SAXN108_1765 183 0 0 183
1280.SAXN108_1741 1280.SAXN108_1905 177 0 0 177
1280.SAXN108_1741 1280.SAXN108_1140 174 0 0 173
1280.SAXN108_1741 1280.SAXN108_1532 170 0 0 169
1280.SAXN108_1741 1280.SAXN108_0808 174 0 0 173
1280.SAXN108_1741 1280.SAXN108_2135 170 0 0 169
1280.SAXN108_1741 1280.SAXN108_0252 170 0 0 169
1280.SAXN108_1741 1280.SAXN108_1261 187 0 0 187
1280.SAXN108_1741 1280.SAXN108_2121 267 0 0 267
1280.SAXN108_1741 1280.SAXN108_0605 177 0 0 177
1280.SAXN108_1743 1280.SAXN108_0052 0 0 412 412
1280.SAXN108_1743 1280.SAXN108_1744 187 0 0 187
1280.SAXN108_1743 1280.SAXN108_1650 187 0 0 187
1280.SAXN108_1743 1280.SAXN108_2137 0 0 206 206
1280.SAXN108_1744 1280.SAXN108_2534 166 0 0 165
1280.SAXN108_1744 1280.SAXN108_1232 326 0 93 362
1280.SAXN108_1744 1280.SAXN108_1557 176 0 0 175
1280.SAXN108_1744 1280.SAXN108_0844 176 0 0 175
1280.SAXN108_1744 1280.SAXN108_0209 166 0 0 165
1280.SAXN108_1744 1280.SAXN108_1788 176 0 0 175
1280.SAXN108_1744 1280.SAXN108_2111 183 0 0 183
1280.SAXN108_1744 1280.SAXN108_1247 185 0 0 185
1280.SAXN108_1744 1280.SAXN108_0912 493 277 208 684
1280.SAXN108_1744 1280.SAXN108_0931 359 0 0 359
1280.SAXN108_1744 1280.SAXN108_2525 189 0 129 263
1280.SAXN108_1744 1280.SAXN108_0577 186 0 0 186
1280.SAXN108_1744 1280.SAXN108_0561 0 0 190 190
1280.SAXN108_1744 1280.SAXN108_1606 0 0 186 186
1280.SAXN108_1744 1280.SAXN108_0563 179 0 0 179
1280.SAXN108_1744 1280.SAXN108_2137 381 0 161 458
1280.SAXN108_1744 1280.SAXN108_1743 187 0 0 187
1280.SAXN108_1744 1280.SAXN108_1058 152 0 0 151
1280.SAXN108_1744 1280.SAXN108_0160 166 0 0 165
1280.SAXN108_1744 1280.SAXN108_2418 169 0 0 169
1280.SAXN108_1744 1280.SAXN108_0050 176 0 0 175
1280.SAXN108_1744 1280.SAXN108_1782 183 0 0 183
1280.SAXN108_1744 1280.SAXN108_0929 326 0 93 362
1280.SAXN108_1744 1280.SAXN108_1649 0 0 208 208
1280.SAXN108_1744 1280.SAXN108_2529 187 0 0 187
1280.SAXN108_1744 1280.SAXN108_0052 381 0 161 458
1280.SAXN108_1746 1280.SAXN108_1467 330 0 514 660
1280.SAXN108_1746 1280.SAXN108_1229 0 0 234 234
1280.SAXN108_1746 1280.SAXN108_0021 0 0 281 280
1280.SAXN108_1746 1280.SAXN108_1758 170 0 0 169
1280.SAXN108_1746 1280.SAXN108_1676 0 0 577 577
1280.SAXN108_1746 1280.SAXN108_1472 170 0 0 169
1280.SAXN108_1746 1280.SAXN108_1187 181 0 0 181
1280.SAXN108_1746 1280.SAXN108_1190 271 0 569 672
1280.SAXN108_1746 1280.SAXN108_0266 173 0 0 173
1280.SAXN108_1746 1280.SAXN108_1183 183 0 640 693
1280.SAXN108_1746 1280.SAXN108_1904 162 0 0 161
1280.SAXN108_1746 1280.SAXN108_1136 181 0 0 181
1280.SAXN108_1746 1280.SAXN108_1184 183 0 883 900
